-0.005925	0.017819	-0.006186	-0.001328	0.034367	0.009501	0.027650	0.035794	0.042338	0.054702	0.077825	0.096098	0.076910	0.104878	0.116198	0.121636	0.148840	0.170794	0.199618	0.190690	0.233149	0.245883	0.241193	0.283889	0.277027	0.301530	0.336705	0.350379	0.380666	0.398063	0.424335	0.432675	0.480225	0.466065	0.520759	0.512336	0.553101	0.585167	0.614949	0.613295	0.653627	0.684297	0.683550	0.728522	0.746939	0.765973	0.816357	0.820204	0.869725	0.893842	0.903636	0.934978	0.981119	1.007247	1.032542	1.065857	1.065289	1.088838	1.127004	1.184207	1.188056	1.224895	1.237529	1.265477	1.306585	1.334241	1.364270	1.401163	1.417434	1.459380	1.456739	1.485866	1.540787	1.565074	1.569916	1.595042	1.599945	1.607251	1.614621	1.588602	1.608943	1.596535	1.577034	1.523065	1.510142	1.476416	1.416435	1.403169	1.371859	1.341646	1.296412	1.246539	1.238130	1.180328	1.178179	1.132565	1.106722	1.084982	1.037685	1.013555	0.997089	
0.012501	0.021009	0.005439	0.007403	0.019535	0.030739	0.018880	0.022482	0.061430	0.065021	0.078651	0.065208	0.083496	0.098045	0.108812	0.121804	0.143975	0.189359	0.169056	0.207840	0.212917	0.251535	0.250926	0.282337	0.299341	0.329720	0.337168	0.375869	0.398195	0.397553	0.416289	0.461765	0.460396	0.487753	0.502787	0.528125	0.571638	0.568599	0.615783	0.639817	0.671594	0.688342	0.710824	0.739675	0.772657	0.790692	0.820766	0.838372	0.889175	0.896996	0.938325	0.945546	0.976851	1.002190	1.035413	1.055011	1.099878	1.121459	1.161084	1.189918	1.211679	1.239878	1.285980	1.287158	1.331180	1.343231	1.397046	1.417701	1.450757	1.481863	1.514439	1.513516	1.552989	1.592379	1.582152	1.610830	1.636329	1.629823	1.649228	1.645138	1.621177	1.641910	1.610054	1.564322	1.550396	1.523224	1.463075	1.449305	1.408073	1.380218	1.305521	1.282147	1.258268	1.213074	1.185010	1.151125	1.128152	1.090053	1.089922	1.057194	1.041809	
-0.016067	-0.006593	-0.005375	0.024059	0.015755	0.039283	0.020185	0.040102	0.034122	0.079937	0.058149	0.068934	0.110281	0.106470	0.132913	0.139706	0.141193	0.167195	0.192584	0.201820	0.210422	0.247050	0.274098	0.279901	0.284985	0.329296	0.356294	0.346874	0.398450	0.423485	0.428807	0.467988	0.464584	0.513249	0.536411	0.534610	0.566198	0.583372	0.632068	0.662243	0.674208	0.714776	0.718217	0.762805	0.775730	0.824858	0.819020	0.864211	0.892956	0.919859	0.925953	0.987748	1.013290	1.025604	1.047722	1.077701	1.136863	1.141798	1.157460	1.220305	1.234673	1.268976	1.301346	1.316408	1.350538	1.382174	1.421344	1.442058	1.477372	1.511886	1.540705	1.540638	1.580429	1.598842	1.620676	1.658082	1.651484	1.685691	1.684039	1.694548	1.683005	1.670868	1.644281	1.600072	1.592703	1.551344	1.514039	1.455571	1.444795	1.414950	1.374535	1.330434	1.293041	1.244049	1.217223	1.197192	1.168883	1.152531	1.100567	1.096917	1.050784	
-0.005145	0.014292	-0.009757	0.017561	0.026656	0.043512	0.019935	0.060129	0.060680	0.068237	0.070500	0.103055	0.099669	0.098564	0.122586	0.158124	0.158579	0.193651	0.207990	0.214911	0.228061	0.250085	0.259924	0.279618	0.298563	0.327515	0.334076	0.366958	0.397491	0.394396	0.424161	0.477000	0.483478	0.524704	0.525278	0.570633	0.564680	0.599933	0.649995	0.661004	0.665146	0.693004	0.744472	0.769287	0.773505	0.805873	0.862027	0.860358	0.913369	0.923713	0.968580	0.978103	1.013289	1.036908	1.092402	1.096542	1.144010	1.167946	1.185769	1.213175	1.246403	1.295482	1.337123	1.332855	1.383210	1.394501	1.456315	1.487263	1.511502	1.522601	1.560948	1.593538	1.604280	1.653626	1.660996	1.691060	1.679825	1.706973	1.725440	1.724946	1.708609	1.690743	1.698595	1.650138	1.639066	1.598522	1.533121	1.497102	1.463634	1.426519	1.383673	1.362929	1.325132	1.312189	1.249191	1.212722	1.206672	1.179576	1.148165	1.109636	1.095590	
0.013185	0.000022	0.023083	-0.006398	0.000692	0.035794	0.050489	0.056956	0.054980	0.058054	0.059336	0.084949	0.098958	0.093442	0.125674	0.130994	0.150112	0.158283	0.193512	0.196027	0.219581	0.248420	0.260853	0.270829	0.294470	0.315950	0.339551	0.372838	0.383571	0.411148	0.429309	0.470985	0.478463	0.496129	0.555153	0.557165	0.605374	0.620388	0.638867	0.687246	0.693003	0.738454	0.766508	0.777464	0.818881	0.834209	0.871982	0.903088	0.935626	0.952569	0.967323	0.994874	1.029648	1.061230	1.101980	1.125308	1.139723	1.190248	1.232571	1.245588	1.270527	1.321804	1.345223	1.371764	1.386743	1.421154	1.480242	1.504141	1.530691	1.562140	1.588445	1.609552	1.652683	1.651814	1.703622	1.715132	1.734882	1.755179	1.751575	1.744887	1.750521	1.749366	1.718039	1.686746	1.649890	1.626839	1.579354	1.565260	1.499015	1.465299	1.442378	1.415270	1.372862	1.330060	1.280449	1.281996	1.244424	1.221248	1.174731	1.159036	1.104797	
-0.011533	0.007190	0.012374	0.018833	0.021067	0.039012	0.019443	0.028323	0.049110	0.056607	0.089216	0.094408	0.108809	0.099505	0.143080	0.144646	0.153417	0.179456	0.205073	0.194898	0.237180	0.259640	0.277780	0.286494	0.294434	0.325561	0.356365	0.384277	0.382711	0.440666	0.448986	0.464941	0.493544	0.523063	0.555677	0.560606	0.597503	0.616880	0.665194	0.678394	0.685600	0.721084	0.757744	0.767179	0.825117	0.843788	0.877497	0.905040	0.929164	0.942810	0.978454	1.021335	1.058273	1.076932	1.108186	1.119924	1.174074	1.196063	1.221898	1.258218	1.274667	1.329570	1.361921	1.393981	1.432026	1.445740	1.463387	1.518023	1.539698	1.582718	1.585734	1.638351	1.642402	1.679310	1.692469	1.717635	1.768616	1.780521	1.778839	1.786905	1.793842	1.772526	1.747833	1.732319	1.711066	1.661257	1.635791	1.602759	1.564819	1.506708	1.482128	1.442766	1.378759	1.370711	1.347213	1.302765	1.274896	1.254532	1.223750	1.162693	1.152356	
0.003715	-0.014282	0.012428	-0.008147	0.006569	0.032651	0.028779	0.044551	0.039691	0.074849	0.077804	0.092366	0.111229	0.105665	0.123447	0.150765	0.148987	0.171052	0.216467	0.230728	0.240372	0.272044	0.259104	0.292974	0.305493	0.356849	0.353272	0.388734	0.388125	0.423803	0.461579	0.466886	0.519202	0.510127	0.568110	0.573328	0.616958	0.632069	0.660952	0.682216	0.715736	0.744712	0.783255	0.779404	0.804341	0.862156	0.901797	0.893654	0.926652	0.989150	0.984342	1.042875	1.052876	1.110347	1.119744	1.158932	1.174550	1.223752	1.229701	1.269412	1.292178	1.347574	1.394512	1.409967	1.456430	1.463424	1.510794	1.552479	1.583348	1.582235	1.640141	1.676445	1.693274	1.714874	1.740695	1.777656	1.761887	1.808672	1.803387	1.824047	1.803684	1.797843	1.766039	1.762243	1.733147	1.704595	1.681013	1.634260	1.583388	1.561330	1.501448	1.450418	1.440858	1.399758	1.348187	1.339377	1.298044	1.247584	1.227188	1.204494	1.162643	
0.018758	-0.003678	0.019502	0.007057	0.013469	0.029949	0.036948	0.023498	0.043827	0.046356	0.094698	0.070910	0.103490	0.102923	0.147679	0.140998	0.158243	0.184427	0.181389	0.201622	0.247694	0.268062	0.276195	0.312498	0.335753	0.357328	0.373748	0.404714	0.392035	0.429782	0.440345	0.495821	0.508201	0.529836	0.541342	0.574946	0.600752	0.622504	0.654265	0.685261	0.719311	0.762147	0.785212	0.791309	0.818063	0.852503	0.881390	0.908443	0.941147	0.988742	1.004849	1.045760	1.064892	1.097912	1.149994	1.187398	1.184829	1.216500	1.268240	1.286314	1.343839	1.379283	1.393063	1.428437	1.451522	1.496471	1.529734	1.554970	1.602791	1.608987	1.663761	1.695552	1.722057	1.731258	1.765310	1.801654	1.792838	1.820766	1.840657	1.830202	1.832815	1.841081	1.824821	1.785876	1.777510	1.739551	1.695986	1.667446	1.608440	1.585428	1.556791	1.515892	1.454490	1.416132	1.413742	1.365751	1.330618	1.283590	1.265954	1.256636	1.227507	
-0.001036	0.007858	0.006990	0.018037	0.008763	0.042585	0.037840	0.036718	0.039424	0.070469	0.075072	0.079889	0.112406	0.106524	0.135079	0.160056	0.166267	0.165685	0.217796	0.208251	0.244681	0.266684	0.275497	0.284201	0.336107	0.335936	0.362666	0.373661	0.403222	0.442608	0.448094	0.499194	0.493010	0.538069	0.580553	0.576366	0.626860	0.646553	0.683665	0.690956	0.730750	0.756671	0.803392	0.831139	0.841076	0.888321	0.887855	0.931198	0.970742	0.988156	1.024275	1.057434	1.100070	1.129081	1.152162	1.193186	1.194215	1.258941	1.264445	1.305044	1.360749	1.360032	1.403854	1.445917	1.475007	1.517297	1.523963	1.576545	1.596435	1.647152	1.688953	1.684555	1.738724	1.743126	1.770435	1.820632	1.845421	1.826459	1.852572	1.886554	1.858101	1.845699	1.848163	1.851005	1.805138	1.761790	1.748641	1.701494	1.670743	1.607346	1.564859	1.542341	1.492184	1.482435	1.442911	1.406545	1.357117	1.316061	1.293939	1.280476	1.239501	
0.012258	-0.012839	-0.010612	0.006352	0.008049	0.039429	0.021128	0.024738	0.045004	0.062212	0.059643	0.087148	0.104043	0.132382	0.119839	0.168243	0.161481	0.194107	0.203428	0.201379	0.244826	0.240056	0.265717	0.290229	0.305258	0.353645	0.365860	0.405192	0.410457	0.438340	0.476666	0.486906	0.509598	0.541246	0.561660	0.595001	0.641000	0.660194	0.693009	0.713159	0.750498	0.758816	0.806366	0.802463	0.832275	0.882609	0.921097	0.954035	0.965718	1.012917	1.052644	1.048861	1.103631	1.126268	1.171611	1.178809	1.242374	1.253264	1.272539	1.312976	1.367583	1.396906	1.412728	1.475687	1.473500	1.506639	1.569310	1.595148	1.618958	1.645444	1.706542	1.708172	1.733802	1.773107	1.792367	1.838863	1.842120	1.890325	1.886630	1.907758	1.876637	1.883880	1.873898	1.849695	1.826196	1.810908	1.775701	1.752627	1.686108	1.633188	1.600902	1.585264	1.552705	1.507609	1.477734	1.438597	1.389026	1.351477	1.320209	1.308161	1.251943	
0.000851	-0.012174	0.013157	-0.004060	0.031066	0.027792	0.015688	0.036522	0.049336	0.058785	0.068482	0.094736	0.083738	0.107716	0.127606	0.167307	0.165101	0.191177	0.208215	0.204737	0.237814	0.273047	0.280409	0.309124	0.344235	0.342707	0.381083	0.402733	0.413360	0.438505	0.472468	0.508118	0.516116	0.530577	0.573476	0.616559	0.625124	0.634842	0.676463	0.713375	0.738902	0.756885	0.798742	0.828429	0.876705	0.895874	0.918426	0.956726	0.964687	0.993395	1.040726	1.059931	1.091757	1.145255	1.177812	1.197533	1.251256	1.254776	1.319908	1.351114	1.380030	1.419187	1.450487	1.469561	1.503095	1.544751	1.568570	1.598296	1.654029	1.665496	1.691767	1.738913	1.772535	1.815993	1.823694	1.866874	1.860042	1.892698	1.919869	1.921268	1.932183	1.927703	1.909333	1.902826	1.886638	1.860088	1.796068	1.777235	1.733333	1.702242	1.647247	1.602313	1.548820	1.543693	1.489584	1.447340	1.428199	1.407494	1.352836	1.340455	1.284846	
-0.008226	0.021020	0.013526	0.017934	0.010137	0.022597	0.034333	0.061909	0.041323	0.057241	0.057472	0.100606	0.103095	0.137709	0.143530	0.144851	0.186568	0.168990	0.189124	0.217370	0.259927	0.247022	0.289126	0.314219	0.319775	0.330664	0.377617	0.406429	0.441241	0.434378	0.471977	0.505345	0.536344	0.553236	0.569505	0.597494	0.651790	0.653432	0.676444	0.720217	0.741208	0.767235	0.792698	0.828974	0.882833	0.903242	0.919080	0.940408	0.980857	1.031659	1.040300	1.089470	1.104382	1.156898	1.190700	1.234419	1.245730	1.299623	1.299865	1.360286	1.394291	1.420692	1.457576	1.498221	1.540632	1.539165	1.608644	1.623331	1.666226	1.709934	1.708466	1.741389	1.796386	1.817991	1.848424	1.859481	1.884565	1.918045	1.942674	1.948601	1.944729	1.951893	1.931212	1.945364	1.890329	1.863331	1.846018	1.824056	1.762933	1.719711	1.668273	1.624439	1.597130	1.565375	1.528821	1.488611	1.470141	1.426641	1.389611	1.367943	1.345676	
0.018613	0.002665	0.020390	0.004992	0.030068	0.037978	0.041231	0.025760	0.036718	0.080891	0.067550	0.102078	0.106263	0.100098	0.125467	0.166587	0.163517	0.195961	0.223189	0.240546	0.258982	0.253746	0.281099	0.310000	0.346623	0.358608	0.395527	0.388954	0.416634	0.438399	0.489716	0.490792	0.512863	0.551333	0.588582	0.622478	0.645844	0.665157	0.698763	0.711062	0.735776	0.782310	0.817118	0.843748	0.868612	0.911739	0.941184	0.949660	1.014866	1.020838	1.062906	1.100230	1.131064	1.180839	1.197867	1.216138	1.279459	1.280716	1.346169	1.353707	1.394066	1.446924	1.473341	1.514492	1.517706	1.586997	1.622562	1.648422	1.669196	1.702349	1.724265	1.772877	1.793971	1.855256	1.854982	1.883160	1.932682	1.959491	1.937541	1.955683	1.969681	1.972549	1.951435	1.973807	1.946377	1.910477	1.883987	1.853244	1.790461	1.745504	1.710079	1.667318	1.655774	1.617797	1.572241	1.528439	1.492343	1.466400	1.440114	1.389779	1.367961	
-0.009376	0.013786	0.007096	0.013756	0.012272	0.013453	0.033692	0.026941	0.054619	0.073282	0.063923	0.087119	0.092678	0.111069	0.150895	0.146829	0.177802	0.200090	0.216317	0.232946	0.258273	0.282547	0.303627	0.327648	0.320785	0.353216	0.387676	0.400572	0.434672	0.441612	0.468516	0.501386	0.546238	0.538389	0.594787	0.625137	0.628420	0.674602	0.704562	0.732245	0.771204	0.803030	0.804672	0.844554	0.864306	0.920907	0.930351	0.993513	1.004362	1.057582	1.071889	1.093167	1.141262	1.166020	1.217414	1.234629	1.257945	1.323475	1.337101	1.390175	1.425514	1.451323	1.487995	1.496141	1.569742	1.583154	1.634927	1.641113	1.683253	1.727459	1.740904	1.799844	1.833429	1.860159	1.880389	1.921444	1.948299	1.951860	1.987367	1.997288	1.981990	1.994010	2.000531	1.986147	1.965160	1.921465	1.910940	1.871195	1.830717	1.784536	1.736668	1.704143	1.671151	1.649944	1.574032	1.544137	1.504343	1.504283	1.447589	1.435364	1.405862	
0.000830	0.011262	0.005784	0.014135	0.011306	0.013630	0.047618	0.026138	0.048821	0.075357	0.080281	0.093993	0.120713	0.122407	0.133122	0.159895	0.176400	0.176390	0.202870	0.239334	0.244323	0.260859	0.290037	0.301310	0.336826	0.338302	0.371813	0.416414	0.423807	0.460651	0.478497	0.488560	0.521188	0.576512	0.594862	0.601345	0.659992	0.663472	0.711935	0.739779	0.769528	0.792410	0.823525	0.859868	0.866930	0.931849	0.960520	0.979787	1.014273	1.041652	1.092603	1.103998	1.140364	1.164169	1.224625	1.238422	1.286840	1.330012	1.364784	1.392562	1.425041	1.438748	1.497859	1.515081	1.564106	1.612286	1.631354	1.657188	1.697025	1.754249	1.775167	1.793724	1.840932	1.859731	1.899401	1.940015	1.955972	1.992406	1.987878	2.022055	2.009247	2.045332	2.019177	2.014039	2.003741	1.957257	1.948710	1.891344	1.877373	1.818003	1.799116	1.738048	1.695235	1.679035	1.622142	1.596529	1.568204	1.513664	1.477314	1.465840	1.410146	
0.000564	0.009868	0.015839	-0.006502	0.004509	0.020032	0.030984	0.041817	0.053844	0.081659	0.065782	0.083113	0.108334	0.119163	0.149505	0.139988	0.189517	0.182732	0.206172	0.245526	0.250673	0.264904	0.283640	0.311446	0.339165	0.377397	0.391577	0.399682	0.425343	0.460174	0.466767	0.514234	0.546448	0.580984	0.577816	0.608794	0.659040	0.668225	0.716854	0.730399	0.769030	0.810229	0.817587	0.854261	0.883396	0.921997	0.938596	0.997282	1.007252	1.046844	1.099773	1.129492	1.145974	1.191776	1.208224	1.269307	1.306723	1.323515	1.356713	1.381376	1.450593	1.481900	1.511028	1.542538	1.580083	1.616545	1.627056	1.699307	1.703779	1.758902	1.783411	1.827371	1.874771	1.887135	1.916333	1.944530	1.961721	2.006219	2.029870	2.030609	2.045921	2.055499	2.034482	2.049968	2.032210	2.006626	1.964873	1.934258	1.892085	1.865887	1.813398	1.764365	1.753210	1.705573	1.658144	1.633707	1.603640	1.571347	1.520896	1.484503	1.438807	
-0.000882	0.001358	0.012429	0.027140	0.006934	0.019012	0.047354	0.031217	0.072551	0.052907	0.074009	0.097900	0.108177	0.110218	0.140232	0.159854	0.162646	0.192807	0.190527	0.221887	0.255050	0.281244	0.271302	0.308989	0.324549	0.364627	0.385559	0.395390	0.438387	0.468550	0.477411	0.527272	0.559397	0.565611	0.604387	0.636429	0.658635	0.663014	0.716670	0.754075	0.789044	0.801478	0.819239	0.877072	0.909125	0.943556	0.942396	0.986143	1.038692	1.077381	1.084830	1.124668	1.164371	1.212726	1.246270	1.279215	1.292825	1.339245	1.365260	1.406262	1.434097	1.483611	1.528398	1.564788	1.581184	1.634210	1.670153	1.679692	1.743481	1.755508	1.816828	1.837910	1.887052	1.893550	1.922591	1.950573	1.989875	2.011744	2.022270	2.066901	2.084964	2.085772	2.063580	2.079454	2.059908	2.045063	2.015370	1.957455	1.916500	1.898479	1.858466	1.795489	1.760135	1.724067	1.682835	1.650673	1.606166	1.596210	1.528746	1.518595	1.498249	
